Argument,ID,Result name,Data type,L/H,Unit,Name,Multiplier,Divisor,Offset (additive),Label,Description (German),Description (English)
MisfDet_ctMifDrivCyc_4,0x01DA,STAT_MisfDet_ctMifDrivCyc4_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifDrivCyc_4,"Zähler für die Aussetzer im aktuellen Fahrzyklus, Vektor mit ein Element pro Zylinder 4",Z_hler für die Aussetzer im aktuellen Fahrzyklus Vektor mit ein Element pro Zylinder 4
MisfDet_ctMifDrivCyc_5,0x01DB,STAT_MisfDet_ctMifDrivCyc5_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifDrivCyc_5,"Zähler für die Aussetzer im aktuellen Fahrzyklus, Vektor mit ein Element pro Zylinder 5",Z_hler für die Aussetzer im aktuellen Fahrzyklus Vektor mit ein Element pro Zylinder 5
MisfDet_ctMifEWMA_mp_0,0x01DE,STAT_MisfDet_ctMifEWMA_mp0_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifEWMA_mp_0,"Zähler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen, ein Messpunkt für jeden Zylinder 0",Z_hler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen ein Messpunkt für jeden Zylinder 0
MisfDet_ctMifEWMA_mp_1,0x01DF,STAT_MisfDet_ctMifEWMA_mp1_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifEWMA_mp_1,"Zähler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen, ein Messpunkt für jeden Zylinder 1",Z_hler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen ein Messpunkt für jeden Zylinder 1
MisfDet_ctMifEWMA_mp_2,0x01E0,STAT_MisfDet_ctMifEWMA_mp2_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifEWMA_mp_2,"Zähler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen, ein Messpunkt für jeden Zylinder 2",Z_hler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen ein Messpunkt für jeden Zylinder 2
MisfDet_ctMifEWMA_mp_3,0x01E1,STAT_MisfDet_ctMifEWMA_mp3_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifEWMA_mp_3,"Zähler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen, ein Messpunkt für jeden Zylinder 3",Z_hler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen ein Messpunkt für jeden Zylinder 3
MisfDet_ctMifEWMA_mp_4,0x01E2,STAT_MisfDet_ctMifEWMA_mp4_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifEWMA_mp_4,"Zähler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen, ein Messpunkt für jeden Zylinder 4",Z_hler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen ein Messpunkt für jeden Zylinder 4
MisfDet_ctMifEWMA_mp_5,0x01E3,STAT_MisfDet_ctMifEWMA_mp5_WERT,unsigned int,-,-,-,1,-,0,MisfDet_ctMifEWMA_mp_5,"Zähler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen, ein Messpunkt für jeden Zylinder 5",Z_hler für die Durchschnitts-(EWMA-)Werte für die letzten zehn Fahrzyklen ein Messpunkt für jeden Zylinder 5
Mo_ctRst,0x0842,STAT_Mo_ctRst_WERT,unsigned char,-,-,-,1,-,0,Mo_ctRst,Reset Zähler für den Pre-ICO Reset,Reset Z_hler für den Pre-ICO Reset
Mo_stICOMsg,0x0843,STAT_Mo_stICOMsg_WERT,unsigned char,-,-,-,1,-,0,Mo_stICOMsg,Einspritzmengenbegrenzungs-Anforderung der Steuerger?te Überwachung,Einspritzmengenbegrenzungs-Anforderung der Steuerger_te Überwachung
Mo_stIrvErrReacMsg,0x0844,STAT_Mo_stIrvErrReacMsg_WERT,unsigned char,-,-,-,1,-,0,Mo_stIrvErrReacMsg,Status ob EMB oder irrev. CAN-Fehler vorliegt,Status ob EMB oder irrev. CAN-Fehler vorliegt
Mo_stMoC,0x0845,STAT_Mo_stMoC_WERT,unsigned char,-,-,-,1,-,0,Mo_stMoC,Statusbit für Anfrage einer Fehlerreaktion der Funktionsrechnerüberwachung,Statusbit für Anfrage einer Fehlerreaktion der Funktionsrechnerüberwachung
Mo_stMoF,0x0846,STAT_Mo_stMoF_WERT,unsigned char,-,-,-,1,-,0,Mo_stMoF,Statusbit für Anfrage einer Fehlerreaktion der Funktionsüberwachung,Statusbit für Anfrage einer Fehlerreaktion der Funktionsüberwachung
MoCADC_ctDebTst,0x1759,STAT_MoCADC_ctDebTst_WERT,unsigned char,-,-,-,1,-,0,MoCADC_ctDebTst,Fehlerz?hler für Pr?fung der Testspannung,Fehlerz_hler für Pr?fung der Testspannung
MoCADC_facVltgRatio,0x175A,STAT_MoCADC_facVltgRatio_WERT,unsigned int,-,1-Jan,-,0.000977,-,0,MoCADC_facVltgRatio,Ratiometriekorrekturfaktor in der Funktionsüberwachung,Ratiometriekorrekturfaktor in der Funktionsüberwachung
MoCADC_st,0x1758,STAT_MoCADC_st_WERT,unsigned char,-,-,-,1,-,0,MoCADC_st,Status Info der ADC-überwachung,Status Info der ADC-überwachung
MoCADC_stIrvErrNTP,0x0847,STAT_MoCADC_stIrvErrNTP_WERT,unsigned char,-,-,-,1,-,0,MoCADC_stIrvErrNTP,Irreversibles Fehlerbit aus Pr?fung mit Leerlauftestimpulsverfahren,Irreversibles Fehlerbit aus Pr?fung mit Leerlauftestimpulsverfahren
MoCADC_stIrvErrTst,0x0848,STAT_MoCADC_stIrvErrTst_WERT,unsigned char,-,-,-,1,-,0,MoCADC_stIrvErrTst,Irreversibles Fehlerbit aus Pr?fung der Testspannung in der ADC Überwachung,Irreversibles Fehlerbit aus Pr?fung der Testspannung in der ADC Überwachung
MoCADC_uNTP_mp,0x0849,STAT_MoCADC_uNTP_mp_WERT,unsigned int,-,mV,-,1,-,0,MoCADC_uNTP_mp,Spannung am ADC für Fahrpedalsignal 2,Spannung am ADC für Fahrpedalsignal 2
MoCADC_uTst_mp,0x084A,STAT_MoCADC_uTst_mp_WERT,unsigned int,-,mV,-,1,-,0,MoCADC_uTst_mp,Spannung am ADC Testspannungs-Eingang,Spannung am ADC Testspannungs-Eingang
MoCCom_ctCorRespCnt,0x084D,STAT_MoCCom_ctCorRespCnt_WERT,unsigned char,-,-,-,1,-,0,MoCCom_ctCorRespCnt,"Zähler, um die Anzahl der Korrekturen des Antwortz?hlers zu z?hlen",Z_hler um die Anzahl der Korrekturen des Antwortz_hlers zu z_hlen
MoCCom_ctErrFC,0x175C,STAT_MoCCom_ctErrFC_WERT,unsigned char,-,-,-,1,-,0,MoCCom_ctErrFC,Fehlerz?hler im Funktionsrechner für Fehler vom Überwachungsmodul,Fehlerz_hler im Funktionsrechner für Fehler vom Überwachungsmodul
MoCCom_ctErrMM,0x175B,STAT_MoCCom_ctErrMM_WERT,unsigned char,-,-,-,1,-,0,MoCCom_ctErrMM,Fehlerz?hlerr?ckmeldung von Überwachungsmodul,Fehlerz_hlerr?ckmeldung von Überwachungsmodul
MoCCom_ctErrSPI,0x175E,STAT_MoCCom_ctErrSPI_WERT,unsigned char,-,-,-,1,-,0,MoCCom_ctErrSPI,Fehlerz?hler für SPI-?bertragungen in Kommunikation mit Überwachungsmodul,Fehlerz_hler für SPI-?bertragungen in Kommunikation mit Überwachungsmodul
MoCCom_ctSOPTstActv,0x1790,STAT_MoCCom_ctSOPTstActv_WERT,unsigned int,-,-,-,1,-,0,MoCCom_ctSOPTstActv,Zähler für die Anzahl der Aufrufe an aktiven Abschaltpfad -Test,Z_hler für die Anzahl der Aufrufe an aktiven Abschaltpfad -Test
MoCCom_Query,0x175F,STAT_MoCCom_Query_WERT,unsigned long,-,-,-,1,-,0,MoCCom_Query,Erweiterte Frage von Überwachungsmodul,Erweiterte Frage von Überwachungsmodul
MoCCom_Response,0x1760,STAT_MoCCom_Response_WERT,unsigned long,-,-,-,1,-,0,MoCCom_Response,Antwort auf Frage vom Überwachungsmodul,Antwort auf Frage vom Überwachungsmodul
MoCCom_st,0x175D,STAT_MoCCom_st_WERT,unsigned char,-,-,-,1,-,0,MoCCom_st,Status Bitleiste für Kommunikation mit Überwachungsmodul,Status Bitleiste für Kommunikation mit Überwachungsmodul
MoCCom_stWDAActvMsg,0x084E,STAT_MoCCom_stWDAActvMsg_WERT,unsigned char,-,-,-,1,-,0,MoCCom_stWDAActvMsg,Info an Ebene 1: Watchdogabschaltung aktiv,Info an Ebene 1: Watchdogabschaltung aktiv
MoCMem_adCurrent,0x084F,STAT_MoCMem_adCurrent_WERT,unsigned long,-,-,-,1,-,0,MoCMem_adCurrent,Aktueller Adresszeiger für den zyklischen ROM-check,Aktueller Adresszeiger für den zyklischen ROM-check
MoCMem_adRamOffset,0x0850,STAT_MoCMem_adRamOffset_WERT,unsigned long,-,-,-,1,-,0,MoCMem_adRamOffset,Aktueller Offset für den zyklischen RAM-check,Aktueller Offset für den zyklischen RAM-check
MoCMem_ctDebErrChkRAM,0x0851,STAT_MoCMem_ctDebErrChkRAM_WERT,unsigned char,-,-,-,1,-,0,MoCMem_ctDebErrChkRAM,Fehlerz?hler für Doppelablagefehler und zykischen RAM-Test,Fehlerz_hler für Doppelablagefehler und zykischen RAM-Test
MoCMem_ctDebErrChkROM,0x0852,STAT_MoCMem_ctDebErrChkROM_WERT,unsigned char,-,-,-,1,-,0,MoCMem_ctDebErrChkROM,Fehlerz?hler für zykischen ROM-Test,Fehlerz_hler für zykischen ROM-Test
MoCMem_ctDebHealChkRAM,0x0853,STAT_MoCMem_ctDebHealChkRAM_WERT,unsigned char,-,-,-,1,-,0,MoCMem_ctDebHealChkRAM,Heilungsz?hler für Doppelablagefehler und zykischen RAM-Test,Heilungsz_hler für Doppelablagefehler und zykischen RAM-Test
MoCMem_ctDebHealChkROM,0x0854,STAT_MoCMem_ctDebHealChkROM_WERT,unsigned char,-,-,-,1,-,0,MoCMem_ctDebHealChkROM,Heilungsz?hler für zyklischen ROM-Test,Heilungsz_hler für zyklischen ROM-Test
MoCMem_numCurrent,0x0855,STAT_MoCMem_numCurrent_WERT,unsigned long,-,-,-,1,-,0,MoCMem_numCurrent,Aktuelle Pr?fsumme für den zyklischen ROM-check,Aktuelle Pr?fsumme für den zyklischen ROM-check
MoCMem_st,0x1761,STAT_MoCMem_st_WERT,unsigned char,-,-,-,1,-,0,MoCMem_st,Anforderung eines kompletten Speichertests in der Initialisierung und Status des kompletten ROM-Speichertests,Anforderung eines kompletten Speichertests in der Initialisierung und Status des kompletten ROM-Speichertests
MoCMem_stFunctionSwitch,0x0856,STAT_MoCMem_stFunctionSwitch_WERT,unsigned char,-,-,-,1,-,0,MoCMem_stFunctionSwitch,Variable schaltet zwischen ?berwachtem ROM-Code und ROM-Daten-Bereich um,Variable schaltet zwischen ?berwachtem ROM-Code und ROM-Daten-Bereich um
MoCPCP_adCurrent,0x0857,STAT_MoCPCP_adCurrent_WERT,unsigned long,-,-,-,1,-,0,MoCPCP_adCurrent,Aktueller Adresszeiger für die PCP-Code-Pr?fung,Aktueller Adresszeiger für die PCP-Code-Pr?fung
MoCPCP_ctErr,0x0858,STAT_MoCPCP_ctErr_WERT,unsigned char,-,-,-,1,-,0,MoCPCP_ctErr,Fehlerz?hler für die CRC-Pr?fsummenberechnung,Fehlerz_hler für die CRC-Pr?fsummenberechnung
MoCPCP_ctHeal,0x0859,STAT_MoCPCP_ctHeal_WERT,unsigned char,-,-,-,1,-,0,MoCPCP_ctHeal,Heilungsz?hler für CRC-Pr?fsummenfehler,Heilungsz_hler für CRC-Pr?fsummenfehler
MoCPCP_numCurrentCSum,0x085A,STAT_MoCPCP_numCurrentCSum_WERT,unsigned long,-,-,-,1,-,0,MoCPCP_numCurrentCSum,Aktuelle Pr?fsumme für die PCP-Code-Pr?fung,Aktuelle Pr?fsumme für die PCP-Code-Pr?fung
MoCRam_ctMain1RamChk,0x085B,STAT_MoCRam_ctMain1RamChk_WERT,unsigned long,-,us,-,1,-,0,MoCRam_ctMain1RamChk,Diagnosez?hler für die Zeit des RAM-Checks ?ber die Bereiche in MAIN 1,Diagnosez_hler für die Zeit des RAM-Checks ?ber die Bereiche in MAIN 1
MoCRam_ctMain2RamChk,0x085C,STAT_MoCRam_ctMain2RamChk_WERT,unsigned long,-,us,-,1,-,0,MoCRam_ctMain2RamChk,Diagnosez?hler für die Zeit des RAM-Checks ?ber die Bereiche in MAIN 2 (excl. Protected-RAM-Umfang),Diagnosez_hler für die Zeit des RAM-Checks ?ber die Bereiche in MAIN 2 (excl. Protected-RAM-Umfang)
MoCRam_ctMainProtRam,0x085D,STAT_MoCRam_ctMainProtRam_WERT,unsigned long,-,us,-,1,-,0,MoCRam_ctMainProtRam,Diagnosez?hler für die Zeit des RAM-Checks ?ber die Bereiche des Protected-RAMs,Diagnosez_hler für die Zeit des RAM-Checks ?ber die Bereiche des Protected-RAMs
MoCRam_ctRepEx,0x085E,STAT_MoCRam_ctRepEx_WERT,unsigned long,-,us,-,1,-,0,MoCRam_ctRepEx,Diagnosez?hler für die Zeit des RAM-Checks ?ber die Bereiche der Wiederholungspr?fung,Diagnosez_hler für die Zeit des RAM-Checks ?ber die Bereiche der Wiederholungspr?fung
MoCRam_numAreasChecked,0x085F,STAT_MoCRam_numAreasChecked_WERT,unsigned char,-,-,-,1,-,0,MoCRam_numAreasChecked,Diagnosegr??e für die Anzahl der aktuell gepr?ften Bereiche,Diagnosegr_?e für die Anzahl der aktuell gepr?ften Bereiche
MoCRam_numReset,0x0860,STAT_MoCRam_numReset_WERT,unsigned char,-,-,-,1,-,0,MoCRam_numReset,Diagnosegr??e für ausgel?ste Resets w?hrend des Hochlaufes,Diagnosegr_?e für ausgel_ste Resets w_hrend des Hochlaufes
MoCRam_stEEPInit,0x0861,STAT_MoCRam_stEEPInit_WERT,unsigned char,-,-,-,1,-,0,MoCRam_stEEPInit,Diagnosegr??e für in der Init ?bergebenen Werte für MoCMem_st aus dem EEPROM,Diagnosegr_?e für in der Init ?bergebenen Werte für MoCMem_st aus dem EEPROM
MoCRam_stProtRAMCleared,0x0862,STAT_MoCRam_stProtRAMCleared_WERT,unsigned char,-,-,-,1,-,0,MoCRam_stProtRAMCleared,Statusvariable für Zustand Protected-RAM,Statusvariable für Zustand Protected-RAM
MoCRam_stRepExRam,0x0863,STAT_MoCRam_stRepExRam_WERT,unsigned char,-,-,-,1,-,0,MoCRam_stRepExRam,Statusvariable ob Wiederholungspr?fung durchgef?hrt wurde,Statusvariable ob Wiederholungspr?fung durchgef?hrt wurde
MoCRom_ctRepEx_mp,0x0864,STAT_MoCRom_ctRepEx_mp_WERT,unsigned long,-,us,-,1,-,0,MoCRom_ctRepEx_mp,Diagnosez?hler für die Zeit des ROM-Checks ?ber die Bereiche der Wiederholungspr?fung,Diagnosez_hler für die Zeit des ROM-Checks ?ber die Bereiche der Wiederholungspr?fung
MoCRom_KeyCode,0x0865,STAT_MoCRom_KeyCode_WERT,unsigned char,-,-,-,1,-,0,MoCRom_KeyCode,Variable zur Deaktivierung des kompletten ROM-Checks ?ber Code,Variable zur Deaktivierung des kompletten ROM-Checks ?ber Code
MoCRom_KeyData,0x0866,STAT_MoCRom_KeyData_WERT,unsigned char,-,-,-,1,-,0,MoCRom_KeyData,Variable zur Deaktivierung des kompletten ROM-Checks ?ber Daten,Variable zur Deaktivierung des kompletten ROM-Checks ?ber Daten
MoCRom_numRomPageErr,0x1762,STAT_MoCRom_numRomPageErr_WERT,unsigned char,-,-,-,1,-,0,MoCRom_numRomPageErr,Fehlerhafte ROM-Page für Einfachfehler im kompletten ROM-Check,Fehlerhafte ROM-Page für Einfachfehler im kompletten ROM-Check
MoCRom_ptrTabIndexAct,0x1763,STAT_MoCRom_ptrTabIndexAct_WERT,unsigned char,-,-,-,1,-,0,MoCRom_ptrTabIndexAct,Pointer für aktuell zu pr?fende Page des kompletten ROM-Checks,Pointer für aktuell zu pr?fende Page des kompletten ROM-Checks
MoCRom_stXPostDrv_mp,0x0867,STAT_MoCRom_stXPostDrv_mp_WERT,unsigned char,-,-,-,1,-,0,MoCRom_stXPostDrv_mp,Anforderung für die Erkennung einer Verl?ngerung des Nachlaufs,Anforderung für die Erkennung einer Verl_ngerung des Nachlaufs
MoCSOP_ctDebHwNoRdy,0x0868,STAT_MoCSOP_ctDebHwNoRdy_WERT,unsigned int,-,-,-,1,-,0,MoCSOP_ctDebHwNoRdy,Anzahl der Wiederholungen bis die Hardware bereit ist um den Abschaltpfadtest durchzuf?hren,Anzahl der Wiederholungen bis die Hardware bereit ist um den Abschaltpfadtest durchzuf?hren
MoCSOP_ctDebPSDia,0x176B,STAT_MoCSOP_ctDebPSDia_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctDebPSDia,Anzahl Wiederholungen eines Endstufentests,Anzahl Wiederholungen eines Endstufentests
MoCSOP_ctDebPSIni,0x0869,STAT_MoCSOP_ctDebPSIni_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctDebPSIni,Anzahl von Versuchen um eine Einspritzung abzusetzen,Anzahl von Versuchen um eine Einspritzung abzusetzen
MoCSOP_ctDebSOPTst,0x178F,STAT_MoCSOP_ctDebSOPTst_WERT,unsigned int,-,-,-,1,-,0,MoCSOP_ctDebSOPTst,Anzahl der Wiederholungen des Abschaltpfadtests (Realisierung einer Zeitüberwachung),Anzahl der Wiederholungen des Abschaltpfadtests (Realisierung einer Zeitüberwachung)
MoCSOP_ctErrMM_mp_0,0x177E,STAT_MoCSOP_ctErrMM_mp0_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctErrMM_mp_0,MoCSOP_ctErrMM_mp 0,MoCSOP_ctErrMM_mp 0
MoCSOP_ctErrMM_mp_1,0x177F,STAT_MoCSOP_ctErrMM_mp1_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctErrMM_mp_1,MoCSOP_ctErrMM_mp 1,MoCSOP_ctErrMM_mp 1
MoCSOP_ctErrMM_mp_2,0x1780,STAT_MoCSOP_ctErrMM_mp2_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctErrMM_mp_2,MoCSOP_ctErrMM_mp 2,MoCSOP_ctErrMM_mp 2
MoCSOP_ctErrMM_mp_3,0x1781,STAT_MoCSOP_ctErrMM_mp3_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctErrMM_mp_3,MoCSOP_ctErrMM_mp 3,MoCSOP_ctErrMM_mp 3
MoCSOP_ctErrMM_mp_4,0x1782,STAT_MoCSOP_ctErrMM_mp4_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctErrMM_mp_4,MoCSOP_ctErrMM_mp 4,MoCSOP_ctErrMM_mp 4
MoCSOP_ctErrMMRespByte,0x086A,STAT_MoCSOP_ctErrMMRespByte_WERT,unsigned int,-,-,-,1,-,0,MoCSOP_ctErrMMRespByte,Bytez?hler für die Antwort zum Überwachungsmodul,Bytez_hler für die Antwort zum Überwachungsmodul
MoCSOP_ctErrRespTime,0x086B,STAT_MoCSOP_ctErrRespTime_WERT,unsigned int,-,-,-,1,-,0,MoCSOP_ctErrRespTime,Fehlerz?hler beim Setzen der Antwortzeit (response time),Fehlerz_hler beim Setzen der Antwortzeit (response time)
MoCSOP_ctErrSPI,0x178D,STAT_MoCSOP_ctErrSPI_WERT,unsigned int,-,-,-,1,-,0,MoCSOP_ctErrSPI,MoCSOP_ctErrSPI,MoCSOP_ctErrSPI
MoCSOP_ctIdx_mp,0x1773,STAT_MoCSOP_ctIdx_mp_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctIdx_mp,MoCSOP_ctIdx_mp,MoCSOP_ctIdx_mp
MoCSOP_ctRst,0x086C,STAT_MoCSOP_ctRst_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_ctRst,Anzahl der ausgel?sten Resets im Abschaltpfadtest,Anzahl der ausgel_sten Resets im Abschaltpfadtest
MoCSOP_debugInfo_0,0x176D,STAT_MoCSOP_debugInfo0_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_debugInfo_0,Debuginfo des Abschaltpfad-Tests 0,Debuginfo des Abschaltpfad-Tests 0
MoCSOP_debugInfo_1,0x176E,STAT_MoCSOP_debugInfo1_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_debugInfo_1,Debuginfo des Abschaltpfad-Tests 1,Debuginfo des Abschaltpfad-Tests 1
MoCSOP_debugInfo_2,0x176F,STAT_MoCSOP_debugInfo2_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_debugInfo_2,Debuginfo des Abschaltpfad-Tests 2,Debuginfo des Abschaltpfad-Tests 2
MoCSOP_debugInfo_3,0x1770,STAT_MoCSOP_debugInfo3_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_debugInfo_3,Debuginfo des Abschaltpfad-Tests 3,Debuginfo des Abschaltpfad-Tests 3
MoCSOP_debugInfo_4,0x1771,STAT_MoCSOP_debugInfo4_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_debugInfo_4,Debuginfo des Abschaltpfad-Tests 4,Debuginfo des Abschaltpfad-Tests 4
MoCSOP_debugInfo_5,0x1772,STAT_MoCSOP_debugInfo5_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_debugInfo_5,Debuginfo des Abschaltpfad-Tests 5,Debuginfo des Abschaltpfad-Tests 5
MoCSOP_st,0x178E,STAT_MoCSOP_st_WERT,unsigned int,-,-,-,1,-,0,MoCSOP_st,Statusvariable des Abschaltpfad-Tests,Statusvariable des Abschaltpfad-Tests
MoCSOP_stAct,0x1766,STAT_MoCSOP_stAct_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stAct,Statusvariable zur Synchronisierung von Abschaltpfadtest und Frage-/Antwort-Kommunikation,Statusvariable zur Synchronisierung von Abschaltpfadtest und Frage-/Antwort-Kommunikation
MoCSOP_stActvMsg,0x1765,STAT_MoCSOP_stActvMsg_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stActvMsg,"Information für Ebene 1,2: Abschaltpfadtest ist aktiv oder WDA-Leitung ist aktiv (Einspritzungen abgeschalten)",Information für Ebene 12: Abschaltpfadtest ist aktiv oder WDA-Leitung ist aktiv (Einspritzungen abgeschalten)
MoCSOP_stErr,0x1767,STAT_MoCSOP_stErr_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stErr,Status der Kommunikation via SPI-Bus zum Überwachungsmodul,Status der Kommunikation via SPI-Bus zum Überwachungsmodul
MoCSOP_stExtSM_mp_0,0x1779,STAT_MoCSOP_stExtSM_mp0_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stExtSM_mp_0,MoCSOP_stExtSM_mp 0,MoCSOP_stExtSM_mp 0
MoCSOP_stExtSM_mp_1,0x177A,STAT_MoCSOP_stExtSM_mp1_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stExtSM_mp_1,MoCSOP_stExtSM_mp 1,MoCSOP_stExtSM_mp 1
MoCSOP_stExtSM_mp_2,0x177B,STAT_MoCSOP_stExtSM_mp2_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stExtSM_mp_2,MoCSOP_stExtSM_mp 2,MoCSOP_stExtSM_mp 2
MoCSOP_stExtSM_mp_3,0x177C,STAT_MoCSOP_stExtSM_mp3_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stExtSM_mp_3,MoCSOP_stExtSM_mp 3,MoCSOP_stExtSM_mp 3
MoCSOP_stExtSM_mp_4,0x177D,STAT_MoCSOP_stExtSM_mp4_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stExtSM_mp_4,MoCSOP_stExtSM_mp 4,MoCSOP_stExtSM_mp 4
MoCSOP_stInnerSM_mp_0,0x1774,STAT_MoCSOP_stInnerSM_mp0_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stInnerSM_mp_0,MoCSOP_stInnerSM_mp 0,MoCSOP_stInnerSM_mp 0
MoCSOP_stInnerSM_mp_1,0x1775,STAT_MoCSOP_stInnerSM_mp1_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stInnerSM_mp_1,MoCSOP_stInnerSM_mp 1,MoCSOP_stInnerSM_mp 1
MoCSOP_stInnerSM_mp_2,0x1776,STAT_MoCSOP_stInnerSM_mp2_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stInnerSM_mp_2,MoCSOP_stInnerSM_mp 2,MoCSOP_stInnerSM_mp 2
MoCSOP_stInnerSM_mp_3,0x1777,STAT_MoCSOP_stInnerSM_mp3_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stInnerSM_mp_3,MoCSOP_stInnerSM_mp 3,MoCSOP_stInnerSM_mp 3
MoCSOP_stInnerSM_mp_4,0x1778,STAT_MoCSOP_stInnerSM_mp4_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stInnerSM_mp_4,MoCSOP_stInnerSM_mp 4,MoCSOP_stInnerSM_mp 4
MoCSOP_stIVHSOPTst_mp,0x086D,STAT_MoCSOP_stIVHSOPTst_mp_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stIVHSOPTst_mp,R?ckgabewert von IVHSOPTst als Array,R?ckgabewert von IVHSOPTst als Array
MoCSOP_stLdRespTab,0x1768,STAT_MoCSOP_stLdRespTab_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stLdRespTab,Statusvariable - Antwortentabelle geladen,Statusvariable - Antwortentabelle geladen
MoCSOP_stMm_mp_0,0x1783,STAT_MoCSOP_stMm_mp0_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stMm_mp_0,MoCSOP_stMm_mp 0,MoCSOP_stMm_mp 0
MoCSOP_stMm_mp_1,0x1784,STAT_MoCSOP_stMm_mp1_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stMm_mp_1,MoCSOP_stMm_mp 1,MoCSOP_stMm_mp 1
MoCSOP_stMm_mp_2,0x1785,STAT_MoCSOP_stMm_mp2_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stMm_mp_2,MoCSOP_stMm_mp 2,MoCSOP_stMm_mp 2
MoCSOP_stMm_mp_3,0x1786,STAT_MoCSOP_stMm_mp3_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stMm_mp_3,MoCSOP_stMm_mp 3,MoCSOP_stMm_mp 3
MoCSOP_stMm_mp_4,0x1787,STAT_MoCSOP_stMm_mp4_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stMm_mp_4,MoCSOP_stMm_mp 4,MoCSOP_stMm_mp 4
MoCSOP_stOvl,0x086E,STAT_MoCSOP_stOvl_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stOvl,Statusvariable des CJ945 ?berspannung-Erkennungs-latch,Statusvariable des CJ945 ?berspannung-Erkennungs-latch
MoCSOP_stRdy,0x1764,STAT_MoCSOP_stRdy_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stRdy,Statusvariable zur Synchronisation von Abschaltpfadtest und Frage-/Antwort-Kommunikation (Test ist abgeschlossen),Statusvariable zur Synchronisation von Abschaltpfadtest und Frage-/Antwort-Kommunikation (Test ist abgeschlossen)
MoCSOP_stRdyMsg,0x1752,STAT_MoCSOP_stRdyMsg_WERT,unsigned char,-,-,-,1,-,0,MoCSOP_stRdyMsg,"Informationen für Ebene 1, 2 zum Status der Synchronisation des Abschatpfadtests und der Frage-Antwort-Kommunikation",Informationen für Ebene 1 2 zum Status der Synchronisation des Abschatpfadtests und der Frage-Antwort-Kommunikation
